Date,City,AQI,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,latitude,longitude,day_of_week,month,year,AQI_lag_1_day,AQI_lag_7_day
2019-04-27,Bangalore,317.0,28.887666666666664,21.746,35.646,42.45042579166667,0.0,10.9930866625,12.9152,77.6103,5,4,2019,288.0,239.0
2019-04-28,Bangalore,200.8,28.28141666666667,21.946,34.896,44.615386916666665,0.0,10.025318729166667,12.9152,77.6103,6,4,2019,317.0,96.0
2019-04-29,Bangalore,221.2,28.266833333333334,22.296,33.996,47.52636783333333,0.0,8.667432570833332,12.9152,77.6103,0,4,2019,200.8,7.0
2019-04-30,Bangalore,85.1,27.6835,22.496,33.596,60.11947491666667,0.1,11.804495083333334,12.9152,77.6103,1,4,2019,221.2,49.5
2019-05-01,Bangalore,405.7,26.246,21.046,33.046,68.030901375,0.6,14.664518291666667,12.9152,77.6103,2,5,2019,85.1,56.5
2019-05-02,Bangalore,100.0,27.383499999999998,20.396,34.996,51.032476833333334,0.0,13.505265333333334,12.9152,77.6103,3,5,2019,405.7,195.5
2019-05-03,Bangalore,286.0,26.881416666666667,20.396,34.196,54.65011020833333,0.0,12.529417854166667,12.9152,77.6103,4,5,2019,100.0,288.0
2019-05-04,Bangalore,251.3,27.100166583333333,21.146,32.596,53.220716083333336,0.0,8.163129045833333,12.9152,77.6103,5,5,2019,286.0,317.0
2019-05-05,Bangalore,287.1,27.733500000000003,21.496,33.096,50.26590275,0.0,6.445325329166667,12.9152,77.6103,6,5,2019,251.3,200.8
2019-05-06,Bangalore,231.4,28.48975,21.946,33.496,51.59081041666667,0.0,7.306166395833333,12.9152,77.6103,0,5,2019,287.1,221.2
2019-05-07,Bangalore,224.3,25.81058333333333,21.546,31.946,70.87543258333334,0.4,12.854259583333333,12.9152,77.6103,1,5,2019,231.4,85.1
2019-05-08,Bangalore,115.5,25.535583333333335,21.096,30.946,70.36625395833333,0.7000000000000001,12.269932504166666,12.9152,77.6103,2,5,2019,224.3,405.7
2019-05-09,Bangalore,282.5,26.629333333333335,21.496,32.396,60.066770416666664,0.0,10.681321945833332,12.9152,77.6103,3,5,2019,115.5,100.0
2019-05-10,Bangalore,344.2,28.087666666666667,21.696,33.446,48.84348420833334,0.0,7.7558076875,12.9152,77.6103,4,5,2019,282.5,286.0
2019-05-11,Bangalore,91.2,27.36475,22.746,33.546,60.27080858333333,0.5,8.4393083575,12.9152,77.6103,5,5,2019,344.2,251.3
2019-05-12,Bangalore,285.1,27.18975,22.646,32.996,59.51002270833334,0.2,7.7324341625,12.9152,77.6103,6,5,2019,91.2,287.1
2019-05-13,Bangalore,128.5,26.102249999999998,22.046,31.746,68.73585066666666,2.2,8.452396825,12.9152,77.6103,0,5,2019,285.1,231.4
2019-05-14,Bangalore,10.3,27.389750000000003,21.746,33.146,60.600807083333336,0.0,11.683368395833334,12.9152,77.6103,1,5,2019,128.5,224.3
2019-05-15,Bangalore,331.6,26.756416666666667,21.746,32.646,64.56550479166667,3.4,8.816051395833332,12.9152,77.6103,2,5,2019,10.3,115.5
2019-05-16,Bangalore,197.1,27.1585,21.646,33.096,62.87974783333333,0.30000000000000004,7.440888154166667,12.9152,77.6103,3,5,2019,331.6,282.5
2019-05-17,Bangalore,220.8,26.93558333333333,22.296,32.446,66.03707166666666,0.5,6.964504273749999,12.9152,77.6103,4,5,2019,197.1,344.2
2019-05-18,Bangalore,51.4,27.5585,22.446,32.796,60.41600483333334,0.2,5.644760712499999,12.9152,77.6103,5,5,2019,220.8,91.2
2019-05-19,Bangalore,395.8,27.985583333333334,22.246,32.696,55.58648066666667,0.0,6.4753704625,12.9152,77.6103,6,5,2019,51.4,285.1
2019-05-20,Bangalore,367.2,27.856416666666664,22.746,33.346,52.77802491666666,0.1,6.612284616666667,12.9152,77.6103,0,5,2019,395.8,128.5
2019-05-21,Bangalore,329.5,27.443916583333333,22.246,32.796,56.470736125,0.0,6.761507079166667,12.9152,77.6103,1,5,2019,367.2,10.3
2019-05-22,Bangalore,211.5,27.06058333333333,21.796,33.146,61.786725999999994,0.2,6.569471333333333,12.9152,77.6103,2,5,2019,329.5,331.6
2019-05-23,Bangalore,300.1,27.046000000000003,21.946,32.846,63.26622258333333,0.5,6.874788195833333,12.9152,77.6103,3,5,2019,211.5,197.1
2019-05-24,Bangalore,219.3,26.646,21.346,33.296,67.02827166666667,0.2,7.390017933333334,12.9152,77.6103,4,5,2019,300.1,220.8
2019-05-25,Bangalore,294.3,26.198083333333333,21.896,32.296,72.69335270833334,3.3,10.730169983333333,12.9152,77.6103,5,5,2019,219.3,51.4
2019-05-26,Bangalore,7.6,26.896,21.796,32.646,68.28203470833334,2.4,7.584992729166667,12.9152,77.6103,6,5,2019,294.3,395.8
2019-05-27,Bangalore,234.6,26.62725,20.796,32.596,69.02328725,1.3,7.879531616666667,12.9152,77.6103,0,5,2019,7.6,367.2
2019-05-28,Bangalore,63.1,26.673083333333334,22.696,31.446,70.51036620833334,3.1,8.760931633333334,12.9152,77.6103,1,5,2019,234.6,329.5
2019-05-29,Bangalore,80.7,26.925166666666666,21.896,33.196,68.86527620833333,1.5,8.181746366666667,12.9152,77.6103,2,5,2019,63.1,211.5
2019-05-30,Bangalore,286.2,25.393916666666666,20.996,31.796,79.94193225,11.200000000000001,9.34678385,12.9152,77.6103,3,5,2019,80.7,300.1
2019-05-31,Bangalore,228.6,25.141833333333334,21.646,30.746,80.85299233333333,15.9,11.292527891666666,12.9152,77.6103,4,5,2019,286.2,219.3
2019-06-01,Bangalore,449.1,25.83975,21.546,30.846,74.56257433333333,0.6000000000000001,10.082406354166666,12.9152,77.6103,5,6,2019,228.6,294.3
2019-06-02,Bangalore,242.5,24.96683333333333,21.896,29.946,83.14184208333333,13.9,12.264000375,12.9152,77.6103,6,6,2019,449.1,7.6
2019-06-03,Bangalore,215.6,24.410583333333335,21.046,31.046,82.76535645833333,3.3,10.271226366666667,12.9152,77.6103,0,6,2019,242.5,234.6
2019-06-04,Bangalore,294.3,25.46891666666667,20.946,30.346,73.82236816666666,0.2,9.575740183333332,12.9152,77.6103,1,6,2019,215.6,63.1
2019-06-05,Bangalore,163.8,24.360583333333334,21.146,29.696,84.26184308333333,17.9,7.1392008250000005,12.9152,77.6103,2,6,2019,294.3,80.7
2019-06-06,Bangalore,124.8,25.746,21.496,30.946,76.558062375,1.4,6.250347233333334,12.9152,77.6103,3,6,2019,163.8,286.2
2019-06-07,Bangalore,329.2,24.893916666666666,21.096,30.596,81.88806233333334,13.8,7.134344691666667,12.9152,77.6103,4,6,2019,124.8,228.6
2019-06-08,Bangalore,418.4,25.116833333333332,20.796,29.846,81.59315629166666,5.5,8.570685616666667,12.9152,77.6103,5,6,2019,329.2,449.1
2019-06-09,Bangalore,51.9,25.306416666666667,21.096,31.146,74.858627375,0.3,12.844093104166667,12.9152,77.6103,6,6,2019,418.4,242.5
2019-06-10,Bangalore,25.2,24.104333333333333,20.946,29.096,78.26440033333334,5.0,16.030778666666667,12.9152,77.6103,0,6,2019,51.9,215.6
2019-06-11,Bangalore,140.7,24.429333333333332,21.196,29.296,75.524872875,0.4,21.338692166666664,12.9152,77.6103,1,6,2019,25.2,294.3
2019-06-12,Bangalore,430.9,23.881416666666667,20.896,27.196,79.75587529166667,1.5,24.284887041666668,12.9152,77.6103,2,6,2019,140.7,163.8
2019-06-13,Bangalore,378.5,23.78141666666667,20.546,27.996,79.7798645,3.9,21.183074166666668,12.9152,77.6103,3,6,2019,430.9,124.8
2019-06-14,Bangalore,16.0,24.231416666666664,20.446,28.096,77.484055125,3.4000000000000004,16.677935416666667,12.9152,77.6103,4,6,2019,378.5,329.2
2019-06-15,Bangalore,153.1,24.91475,20.346,30.146,71.75840829166667,0.0,16.3909546875,12.9152,77.6103,5,6,2019,16.0,418.4
2019-06-16,Bangalore,264.8,25.150166666666667,20.246,30.396,70.19354754166666,0.5,14.572230520833335,12.9152,77.6103,6,6,2019,153.1,51.9
2019-06-17,Bangalore,162.8,25.206416666666666,20.396,29.996,67.15658958333334,0.0,15.593553625,12.9152,77.6103,0,6,2019,264.8,25.2
2019-06-18,Bangalore,443.2,24.758499999999998,20.146,29.646,68.385242875,0.0,14.599394875,12.9152,77.6103,1,6,2019,162.8,140.7
2019-06-19,Bangalore,127.3,25.237666666666666,20.296,30.646,69.44083895833333,0.9,15.299612008333334,12.9152,77.6103,2,6,2019,443.2,430.9
2019-06-20,Bangalore,93.5,23.820999999999998,19.846,28.046,76.729828625,3.9,17.117891083333333,12.9152,77.6103,3,6,2019,127.3,378.5
2019-06-21,Bangalore,305.5,24.041833333333333,19.946,28.996,74.638625375,0.8,15.727986604166666,12.9152,77.6103,4,6,2019,93.5,16.0
2019-06-22,Bangalore,366.2,23.352249999999998,20.696,28.346,80.95281058333333,5.7,17.407174416666667,12.9152,77.6103,5,6,2019,305.5,153.1
2019-06-23,Bangalore,129.3,23.914749999999998,20.496,29.296,77.59630616666666,2.1,14.470057124999999,12.9152,77.6103,6,6,2019,366.2,264.8
2019-06-24,Bangalore,415.1,24.608500000000003,20.296,29.746,73.46392316666667,1.6,13.449728562499999,12.9152,77.6103,0,6,2019,129.3,162.8
2019-06-25,Bangalore,288.7,25.025166666666667,20.996,30.096,71.35401395833334,0.8999999999999999,14.485099291666666,12.9152,77.6103,1,6,2019,415.1,443.2
2019-06-26,Bangalore,254.7,23.931416666666667,20.396,27.296,74.16414766666666,1.8,16.958457208333332,12.9152,77.6103,2,6,2019,288.7,127.3
2019-06-27,Bangalore,411.8,23.860583333333334,20.196,29.646,75.50667408333334,1.7,19.43102825,12.9152,77.6103,3,6,2019,254.7,93.5
2019-06-28,Bangalore,262.7,24.550166666666666,19.646,30.596,68.74190154166666,0.1,21.692703249999997,12.9152,77.6103,4,6,2019,411.8,305.5
2019-06-29,Bangalore,365.3,24.585583333333332,20.096,29.346,69.05060920833334,0.1,20.945175916666667,12.9152,77.6103,5,6,2019,262.7,366.2
2019-06-30,Bangalore,201.4,24.223083333333335,20.496,30.146,71.65972491666666,1.1,20.751101708333334,12.9152,77.6103,6,6,2019,365.3,129.3
2019-07-01,Bangalore,412.5,24.9585,20.546,29.746,68.637905875,0.9,19.067311458333332,12.9152,77.6103,0,7,2019,201.4,415.1
2019-07-02,Bangalore,384.3,24.92725,20.646,30.746,69.0100555,0.8,20.97398775,12.9152,77.6103,1,7,2019,412.5,288.7
2019-07-03,Bangalore,276.0,24.693916666666667,20.896,29.546,70.46111458333333,0.4,20.4895100625,12.9152,77.6103,2,7,2019,384.3,254.7
2019-07-04,Bangalore,372.1,24.852249999999998,21.196,30.196,70.77240320833333,2.7,22.30775816666667,12.9152,77.6103,3,7,2019,276.0,411.8
2019-07-05,Bangalore,215.2,24.241833333333332,20.846,28.796,72.39707758333334,2.1,23.880502958333334,12.9152,77.6103,4,7,2019,372.1,262.7
2019-07-06,Bangalore,7.3,24.421000000000003,20.596,29.346,69.83690875,1.1,23.352671791666666,12.9152,77.6103,5,7,2019,215.2,365.3
2019-07-07,Bangalore,126.7,24.460583333333332,20.246,29.846,67.07521625,0.7,24.063706,12.9152,77.6103,6,7,2019,7.3,201.4
2019-07-08,Bangalore,221.2,24.40433333333333,20.296,29.696,67.79049400000001,0.4,24.47285641666667,12.9152,77.6103,0,7,2019,126.7,412.5
2019-07-09,Bangalore,131.6,24.100166666666667,20.646,29.296,73.215747125,3.0,19.508105083333334,12.9152,77.6103,1,7,2019,221.2,384.3
2019-07-10,Bangalore,456.2,21.879333333333335,19.646,25.896,85.54763229166667,6.6,20.794381916666666,12.9152,77.6103,2,7,2019,131.6,276.0
2019-07-11,Bangalore,106.4,23.52725,19.596,29.396,74.92887466666666,4.3,14.832372320833334,12.9152,77.6103,3,7,2019,456.2,372.1
2019-07-12,Bangalore,6.8,23.602249999999998,19.546,29.196,78.63034854166666,3.3,12.022748616666668,12.9152,77.6103,4,7,2019,106.4,215.2
2019-07-13,Bangalore,11.7,24.198083333333333,19.646,29.296,73.76718625,0.39999999999999997,12.9457563125,12.9152,77.6103,5,7,2019,6.8,7.3
2019-07-14,Bangalore,44.0,23.871,19.796,28.796,75.747923125,2.8,13.746390750000002,12.9152,77.6103,6,7,2019,11.7,126.7
2019-07-15,Bangalore,470.8,23.71475,19.546,28.296,78.7641155,5.1,13.615241687500001,12.9152,77.6103,0,7,2019,44.0,221.2
2019-07-16,Bangalore,459.6,23.854333333333333,19.846,28.896,75.48277570833334,1.1,11.866360166666666,12.9152,77.6103,1,7,2019,470.8,131.6
2019-07-17,Bangalore,386.7,23.87725,20.246,28.296,76.97262195833333,3.5,12.989130375,12.9152,77.6103,2,7,2019,459.6,456.2
2019-07-18,Bangalore,44.3,23.648083333333332,20.496,29.296,80.64734308333333,8.6,13.258211041666668,12.9152,77.6103,3,7,2019,386.7,106.4
2019-07-19,Bangalore,44.8,22.193916666666667,19.746,24.446,85.95585545833335,2.8000000000000003,14.7969233125,12.9152,77.6103,4,7,2019,44.3,6.8
2019-07-20,Bangalore,133.4,22.712666666666667,19.896,27.296,82.279697,13.6,19.051710291666666,12.9152,77.6103,5,7,2019,44.8,11.7
2019-07-21,Bangalore,157.4,22.568916666666667,20.396,26.596,84.01591883333333,1.8,19.548789666666668,12.9152,77.6103,6,7,2019,133.4,44.0
2019-07-22,Bangalore,259.5,21.37516666666667,19.446,25.796,89.56266633333333,15.7,19.168073708333335,12.9152,77.6103,0,7,2019,157.4,470.8
2019-07-23,Bangalore,74.5,21.200166666666668,18.946,24.096,88.49699841666667,4.2,16.239405083333335,12.9152,77.6103,1,7,2019,259.5,459.6
2019-07-24,Bangalore,487.2,22.65641666666667,19.296,27.846,84.32007291666666,5.5,14.814243958333334,12.9152,77.6103,2,7,2019,74.5,386.7
2019-07-25,Bangalore,260.4,22.535583333333335,19.796,26.996,85.24290270833333,7.3999999999999995,14.657275875000002,12.9152,77.6103,3,7,2019,487.2,44.3
2019-07-26,Bangalore,74.5,21.61475,19.396,25.196,88.28580779166667,5.4,16.018955958333333,12.9152,77.6103,4,7,2019,260.4,44.8
2019-07-27,Bangalore,92.3,22.65641666666667,19.146,27.146,80.4142755,0.7000000000000001,18.832365916666667,12.9152,77.6103,5,7,2019,74.5,133.4
2019-07-28,Bangalore,222.2,22.58975,19.996,26.796,78.12215429166666,1.0,19.203150041666667,12.9152,77.6103,6,7,2019,92.3,157.4
2019-07-29,Bangalore,471.3,22.366833333333332,19.646,26.846,78.34327695833333,0.2,20.113928833333333,12.9152,77.6103,0,7,2019,222.2,259.5
2019-07-30,Bangalore,230.0,22.829333333333334,19.196,27.596,74.817722375,0.30000000000000004,18.724158125,12.9152,77.6103,1,7,2019,471.3,74.5
2019-07-31,Bangalore,324.6,23.171000000000003,19.046,27.846,74.96065920833333,0.7000000000000001,17.942457666666666,12.9152,77.6103,2,7,2019,230.0,487.2
2019-08-01,Bangalore,333.5,23.25016666666667,19.396,28.046,73.10912879166666,1.0,20.728380583333333,12.9152,77.6103,3,8,2019,324.6,260.4
2019-08-02,Bangalore,412.4,22.918916666666664,20.146,26.596,71.72121341666667,0.4,22.689349000000004,12.9152,77.6103,4,8,2019,333.5,74.5
2019-08-03,Bangalore,195.6,23.48975,20.046,28.196,72.02134216666667,0.2,22.598050291666667,12.9152,77.6103,5,8,2019,412.4,92.3
2019-08-04,Bangalore,305.6,23.827250000000003,20.396,28.396,72.193078,1.5,24.752300666666667,12.9152,77.6103,6,8,2019,195.6,222.2
2019-08-05,Bangalore,166.8,21.641833333333334,19.896,24.996,87.20981008333332,7.9,22.575712083333332,12.9152,77.6103,0,8,2019,305.6,471.3
2019-08-06,Bangalore,210.0,21.621,19.946,24.896,87.00638445833333,7.1,22.44075691666667,12.9152,77.6103,1,8,2019,166.8,230.0
2019-08-07,Bangalore,304.2,23.02933333333333,20.796,27.596,79.55255266666667,6.1,27.702136666666664,12.9152,77.6103,2,8,2019,210.0,324.6
2019-08-08,Bangalore,167.3,22.5585,20.396,26.946,82.850426,10.3,24.436366791666668,12.9152,77.6103,3,8,2019,304.2,333.5
2019-08-09,Bangalore,304.2,22.143916666666666,20.196,26.846,85.75658783333334,4.5,22.524923562500003,12.9152,77.6103,4,8,2019,167.3,412.4
2019-08-10,Bangalore,457.0,21.4085,20.046,23.896,88.26393704166667,6.1000000000000005,19.944517645833333,12.9152,77.6103,5,8,2019,304.2,195.6
2019-08-11,Bangalore,325.0,22.635583333333333,19.196,26.696,76.92030391666667,0.6000000000000001,20.237688541666667,12.9152,77.6103,6,8,2019,457.0,305.6
2019-08-12,Bangalore,38.0,22.59391666666667,19.646,27.646,82.38194466666667,4.0,16.8824626875,12.9152,77.6103,0,8,2019,325.0,166.8
2019-08-13,Bangalore,212.5,22.796000000000003,19.696,27.696,84.97635929166667,5.3999999999999995,13.862846104166666,12.9152,77.6103,1,8,2019,38.0,210.0
2019-08-14,Bangalore,112.5,21.96475,19.896,25.246,88.86804604166667,12.0,16.276730708333332,12.9152,77.6103,2,8,2019,212.5,304.2
2019-08-15,Bangalore,263.5,22.454333333333334,19.296,27.246,85.05244108333333,11.7,14.811671833333333,12.9152,77.6103,3,8,2019,112.5,167.3
2019-08-16,Bangalore,18.7,22.00016666666667,19.446,26.446,87.11525483333332,6.1000000000000005,13.462169604166666,12.9152,77.6103,4,8,2019,263.5,304.2
2019-08-17,Bangalore,143.0,21.423083333333334,19.646,23.946,92.18273091666667,10.2,9.865270379166667,12.9152,77.6103,5,8,2019,18.7,457.0
2019-08-18,Bangalore,361.7,22.137666666666664,19.846,26.346,88.45086666666667,10.3,10.281545370833333,12.9152,77.6103,6,8,2019,143.0,325.0
2019-08-19,Bangalore,17.7,22.887666666666664,19.946,27.996,85.65650412500001,16.1,8.20279255,12.9152,77.6103,0,8,2019,361.7,38.0
2019-08-20,Bangalore,332.4,22.46891666666667,19.846,27.446,87.61036283333334,9.4,11.194775700000001,12.9152,77.6103,1,8,2019,17.7,212.5
2019-08-21,Bangalore,463.7,22.296000000000003,19.396,26.796,84.927301375,2.9,13.978062520833333,12.9152,77.6103,2,8,2019,332.4,112.5
2019-08-22,Bangalore,188.5,21.5585,19.496,25.146,87.66850749999999,9.5,15.501642041666665,12.9152,77.6103,3,8,2019,463.7,263.5
2019-08-23,Bangalore,99.8,21.87516666666667,18.996,26.346,85.10411566666666,4.8,16.676892729166667,12.9152,77.6103,4,8,2019,188.5,18.7
2019-08-24,Bangalore,107.2,21.90225,19.596,25.646,85.74530854166666,4.2,17.191868625,12.9152,77.6103,5,8,2019,99.8,143.0
2019-08-25,Bangalore,334.0,22.21891666666667,19.646,26.096,82.82815920833333,0.9,16.956808729166667,12.9152,77.6103,6,8,2019,107.2,361.7
2019-08-26,Bangalore,454.0,22.602249999999998,19.846,26.996,81.42566720833334,2.2,18.047712999999998,12.9152,77.6103,0,8,2019,334.0,17.7
2019-08-27,Bangalore,489.7,22.389750000000003,19.596,25.746,82.00037829166666,4.6,17.956169854166667,12.9152,77.6103,1,8,2019,454.0,332.4
2019-08-28,Bangalore,289.3,22.956416666666666,19.546,26.896,79.92213600000001,2.7,16.00637779166667,12.9152,77.6103,2,8,2019,489.7,463.7
2019-08-29,Bangalore,389.5,22.954333333333334,19.296,28.146,82.03158225,10.899999999999999,15.335716291666666,12.9152,77.6103,3,8,2019,289.3,188.5
2019-08-30,Bangalore,353.8,22.81475,19.346,27.096,79.69279949999999,1.5,18.264871770833334,12.9152,77.6103,4,8,2019,389.5,99.8
2019-08-31,Bangalore,88.9,22.421000000000003,19.546,26.396,81.88788091666667,3.5,15.604924270833335,12.9152,77.6103,5,8,2019,353.8,107.2
2019-09-01,Bangalore,468.7,21.56475,19.696,24.046,87.7448295,3.1,17.048174666666664,12.9152,77.6103,6,9,2019,88.9,334.0
2019-09-02,Bangalore,102.0,22.241833333333332,19.946,28.196,86.38593641666667,8.5,17.458793687500002,12.9152,77.6103,0,9,2019,468.7,454.0
2019-09-03,Bangalore,351.9,21.956416666666666,19.946,25.196,85.18097604166667,2.9,18.669422854166665,12.9152,77.6103,1,9,2019,102.0,489.7
2019-09-04,Bangalore,127.4,22.400166666666667,20.146,27.196,82.49785091666666,5.6,19.928636625,12.9152,77.6103,2,9,2019,351.9,289.3
2019-09-05,Bangalore,483.7,22.5335,20.196,26.696,81.30398733333332,5.8,21.666919625000002,12.9152,77.6103,3,9,2019,127.4,389.5
2019-09-06,Bangalore,10.0,23.18558333333333,19.996,26.796,76.85145504166667,2.0,23.655808750000002,12.9152,77.6103,4,9,2019,483.7,353.8
2019-09-07,Bangalore,422.2,23.08975,20.346,27.246,76.00812245833333,1.9,23.64383008333333,12.9152,77.6103,5,9,2019,10.0,88.9
2019-09-08,Bangalore,351.1,22.789749999999998,19.946,26.646,79.28579733333333,2.7,20.960206125,12.9152,77.6103,6,9,2019,422.2,468.7
2019-09-09,Bangalore,454.6,23.202250000000003,19.696,27.596,78.18365779166666,0.9,18.643546125,12.9152,77.6103,0,9,2019,351.1,102.0
2019-09-10,Bangalore,123.1,23.085583333333332,19.446,27.996,81.728417875,2.5,14.784842729166668,12.9152,77.6103,1,9,2019,454.6,351.9
2019-09-11,Bangalore,267.7,22.9335,19.646,28.046,82.50370045833334,3.8,13.325526454166665,12.9152,77.6103,2,9,2019,123.1,127.4
2019-09-12,Bangalore,238.4,22.775166666666667,19.396,27.846,83.765651875,2.0,12.745516370833334,12.9152,77.6103,3,9,2019,267.7,483.7
2019-09-13,Bangalore,24.5,23.15433333333333,19.046,27.646,79.63001825,1.3,11.094518070833333,12.9152,77.6103,4,9,2019,238.4,10.0
2019-09-14,Bangalore,263.6,23.34391666666667,19.546,27.896,78.78234516666667,9.9,10.452020629166666,12.9152,77.6103,5,9,2019,24.5,422.2
2019-09-15,Bangalore,294.3,23.098083333333335,19.746,27.746,81.00679175,4.1,12.192847891666666,12.9152,77.6103,6,9,2019,263.6,351.1
2019-09-16,Bangalore,443.6,22.535583333333335,19.596,26.796,82.31104729166667,2.0,14.300199812499999,12.9152,77.6103,0,9,2019,294.3,454.6
2019-09-17,Bangalore,325.4,21.1585,19.796,23.696,91.458251625,30.6,10.513676970833332,12.9152,77.6103,1,9,2019,443.6,123.1
2019-09-18,Bangalore,43.6,23.08975,20.146,27.946,81.49459704166667,1.3,11.012740791666667,12.9152,77.6103,2,9,2019,325.4,267.7
2019-09-19,Bangalore,324.1,22.668916666666664,19.796,27.496,84.786056125,4.5,10.288849687499999,12.9152,77.6103,3,9,2019,43.6,238.4
2019-09-20,Bangalore,339.1,23.106416666666664,19.546,26.996,77.83431879166666,0.5,9.002025725000001,12.9152,77.6103,4,9,2019,324.1,24.5
2019-09-21,Bangalore,284.7,23.979333333333333,19.546,28.646,75.37414854166667,1.7999999999999998,6.76756148625,12.9152,77.6103,5,9,2019,339.1,263.6
2019-09-22,Bangalore,16.6,22.135583333333333,19.896,25.596,89.54096925,15.0,5.633672033333333,12.9152,77.6103,6,9,2019,284.7,294.3
2019-09-23,Bangalore,146.8,22.358500000000003,19.946,26.446,88.80534654166667,27.8,5.810276316666666,12.9152,77.6103,0,9,2019,16.6,443.6
2019-09-24,Bangalore,316.7,22.42725,19.696,25.946,86.72826175,11.7,7.667899445833334,12.9152,77.6103,1,9,2019,146.8,325.4
2019-09-25,Bangalore,499.9,22.329333333333334,19.596,27.146,86.33064929166666,13.3,10.8016252875,12.9152,77.6103,2,9,2019,316.7,43.6
2019-09-26,Bangalore,241.5,21.893916666666666,18.996,25.046,85.444120625,3.5,11.2461973125,12.9152,77.6103,3,9,2019,499.9,324.1
2019-09-27,Bangalore,20.7,22.698083333333333,19.196,27.096,86.02284895833333,9.3,6.133401883333334,12.9152,77.6103,4,9,2019,241.5,339.1
2019-09-28,Bangalore,385.6,23.471,20.196,27.746,77.83669520833332,1.2000000000000002,7.512375079166667,12.9152,77.6103,5,9,2019,20.7,284.7
2019-09-29,Bangalore,64.3,23.200166666666664,19.796,27.846,77.183559125,0.30000000000000004,10.477257870833332,12.9152,77.6103,6,9,2019,385.6,16.6
2019-09-30,Bangalore,416.0,23.15225,19.546,27.746,80.6895885,2.5,10.321081895833332,12.9152,77.6103,0,9,2019,64.3,146.8
2019-10-01,Bangalore,93.6,22.59183333333333,19.546,27.496,85.00335916666667,18.8,6.331413049999999,12.9152,77.6103,1,10,2019,416.0,316.7
2019-10-02,Bangalore,18.1,23.556416666666667,18.946,28.496,78.16668800000001,1.1,4.5508776125,12.9152,77.6103,2,10,2019,93.6,499.9
2019-10-03,Bangalore,48.8,23.048083333333334,18.896,28.096,81.43968770833334,6.1,6.308254670833333,12.9152,77.6103,3,10,2019,18.1,241.5
2019-10-04,Bangalore,354.5,22.664749999999998,19.096,28.246,84.524676875,25.599999999999998,5.832187445,12.9152,77.6103,4,10,2019,48.8,20.7
2019-10-05,Bangalore,9.1,22.616833333333332,19.096,27.246,84.03533854166666,11.700000000000001,5.258334566666666,12.9152,77.6103,5,10,2019,354.5,385.6
2019-10-06,Bangalore,379.9,22.4585,19.346,26.896,84.21261766666667,3.4,5.608871725,12.9152,77.6103,6,10,2019,9.1,64.3
2019-10-07,Bangalore,155.6,22.15225,18.446,26.196,86.72407358333334,12.3,5.131175883333333,12.9152,77.6103,0,10,2019,379.9,416.0
2019-10-08,Bangalore,194.0,22.541833333333333,18.846,27.446,85.49684175,5.8,5.020908579166667,12.9152,77.6103,1,10,2019,155.6,93.6
2019-10-09,Bangalore,471.6,22.610583333333334,19.146,27.096,84.49860020833333,5.2,5.2774226,12.9152,77.6103,2,10,2019,194.0,18.1
2019-10-10,Bangalore,138.0,22.460583333333332,19.246,26.496,85.80370391666666,4.3,5.579558787500001,12.9152,77.6103,3,10,2019,471.6,48.8
2019-10-11,Bangalore,330.9,23.096,19.396,27.646,79.68429575,7.9,5.141469320833333,12.9152,77.6103,4,10,2019,138.0,354.5
2019-10-12,Bangalore,284.2,23.398083333333332,19.996,27.646,78.61406183333334,0.8,9.150002125,12.9152,77.6103,5,10,2019,330.9,9.1
2019-10-13,Bangalore,456.3,23.004333333333335,19.046,27.696,82.577822875,4.6,8.927707629166667,12.9152,77.6103,6,10,2019,284.2,379.9
2019-10-14,Bangalore,467.1,23.573083333333333,19.746,28.646,77.23561770833334,3.2,10.6854186625,12.9152,77.6103,0,10,2019,456.3,155.6
2019-10-15,Bangalore,177.2,22.850166666666667,19.896,27.046,85.636363,4.5,10.874709362499999,12.9152,77.6103,1,10,2019,467.1,194.0
2019-10-16,Bangalore,263.5,22.077250000000003,19.446,26.096,87.37162216666667,6.8,12.955643041666667,12.9152,77.6103,2,10,2019,177.2,471.6
2019-10-17,Bangalore,446.1,21.416833333333333,19.446,24.546,89.38060870833334,2.3,12.558740416666666,12.9152,77.6103,3,10,2019,263.5,138.0
2019-10-18,Bangalore,133.8,22.335583333333332,19.196,26.846,84.33822241666667,2.4000000000000004,11.959544079166667,12.9152,77.6103,4,10,2019,446.1,330.9
2019-10-19,Bangalore,358.9,22.479333333333333,19.796,26.796,83.64024779166667,2.6999999999999997,11.948873749999999,12.9152,77.6103,5,10,2019,133.8,284.2
2019-10-20,Bangalore,245.4,22.293916666666664,19.646,26.146,86.19708479166667,4.3,10.831815937500002,12.9152,77.6103,6,10,2019,358.9,456.3
2019-10-21,Bangalore,206.2,21.789749999999998,19.846,25.196,89.16863645833332,9.1,5.420862,12.9152,77.6103,0,10,2019,245.4,467.1
2019-10-22,Bangalore,279.8,21.025166666666667,19.796,23.246,92.50792825,7.2,8.3827432625,12.9152,77.6103,1,10,2019,206.2,177.2
2019-10-23,Bangalore,416.3,21.473083333333335,18.646,25.496,88.36916816666667,10.6,10.897389862499999,12.9152,77.6103,2,10,2019,279.8,263.5
